vehicle_id,x,y,lane_id,speed,type,message_id,event_type,event_time,x_jitter,y_jitter,main_zone,sub_zone,event_seconds,event_weight,vehicle_weight,speed_norm,priority_score,forwarder_rank_scaf,is_forwarder_scaf,ml_pred,ml_prob,is_forwarder
NBSKMS_Nightbus_6,10344.04,9245.27,-32278#1_0,5.6,bus,a6690bfc-2b63-4cd8-b3bc-4c6508f3032f,NormalFlow,09:07:51,10344.194050380573,9245.109022782926,E5,E5_2,32871,0.3,1.0,0.0394922425952045,0.457898,1.0,1,1,1.0,1
NBSKMS_Nightbus_7,8857.7,8061.88,--32278#5_0,5.5,bus,5aa799e8-c72e-481c-9e62-c9d23da84313,NormalFlow,09:07:52,8857.98409391414,8061.924492376401,D4,D4_2,32872,0.3,1.0,0.038787023977433,0.457757,1.0,1,1,1.0,1
CNA_NBNA_5,7788.84,5298.99,-30694#1_0,57.9,car,0ef9de52-7bea-4ee4-aa2c-d658fb6551f1,NormalFlow,09:07:53,7788.34932826574,5298.782525050675,C3,C3_3,32873,0.3,0.6,0.4083215796897038,0.411664,1.0,1,1,1.0,0
CNA_NBNA_12,7549.46,9385.59,--30334#1_0,37.6,car,8ed526d5-72a4-463a-9cdf-f5800086fc81,NormalFlow,09:07:54,7549.255939484241,9385.634789439231,C5,C5_4,32874,0.3,0.6,0.2651622002820874,0.383032,1.0,1,1,1.0,0
CNA_NBNA_9,10662.79,9513.62,-32278#0_0,50.4,car,0ef1c64e-8c7c-4f0e-88cb-8989d89b1ee3,NormalFlow,09:07:55,10662.840130514312,9513.312614394668,E5,E5_4,32875,0.3,0.6,0.3554301833568405,0.401086,1.0,1,1,1.0,0
CNA_NBNA_2,6886.13,5915.98,--31634_0,1.0,car,7ef16b21-9b29-43e0-8129-1425629c6c69,Traffic,09:07:56,6886.140142143251,5915.956130141808,C3,C3_2,32876,0.7,0.6,0.007052186177715,0.53141,1.0,1,1,1.0,0
CNA_NBNA_11,7194.95,8077.44,--30988#1_1,68.0,car,409d2d75-028c-45d0-afd7-9593f5bee2f8,NormalFlow,09:07:57,7195.343538034597,8077.423002469301,C4,C4_2,32877,0.3,0.6,0.4795486600846262,0.42591,1.0,1,1,1.0,0
CNA_NBNA_7,7756.58,5941.44,-31886#2_0,48.7,car,579b1e9f-b20b-4cdd-9385-f6ddf7d9a98b,NormalFlow,09:07:58,7756.867578597129,5941.290054731421,C3,C3_4,32878,0.3,0.6,0.3434414668547249,0.398688,1.0,1,1,1.0,0
CNA_NBNA_13,5090.78,6693.4,--32326#1_0,18.0,car,f5cc56f3-6e7b-4d53-817c-0fcd29f59b18,NormalFlow,09:07:59,5091.084632046042,6693.225481448193,B4,B4_1,32879,0.3,0.6,0.1269393511988716,0.355388,1.0,1,1,1.0,0
CNA_NBNA_3,5225.72,7695.2,--31212_0,20.9,car,7b8c8846-55e6-4ada-91f9-86d34523f0d8,NormalFlow,09:08:00,5225.959500501362,7695.297506791112,B4,B4_2,32880,0.3,0.6,0.1473906911142453,0.359478,1.0,1,1,1.0,0
CNA_NBNA_1,11057.47,8846.58,-31622#2_0,106.2,car,846d63dd-0f1a-4d1d-956e-a85e8e971135,NormalFlow,09:08:01,11057.966649470234,8846.298494965855,E5,E5_3,32881,0.3,0.6,0.7489421720733427,0.479788,1.0,1,1,1.0,0
CNA_NBNA_4,11061.55,8912.03,-31622#2_2,134.7,car,e426c7eb-cd2b-4ea6-b84b-4acdcd50ed97,NormalFlow,09:08:02,11061.624619776388,8911.90645083995,E5,E5_3,32882,0.3,0.6,0.9499294781382228,0.519986,1.0,1,1,1.0,0
CNA_NBNA_8,11047.83,9084.91,-31622#2_1,141.0,car,e9dd5d5c-21d9-47a4-94a7-76e6488d6185,NormalFlow,09:08:03,11048.222876295016,9085.357321335398,E5,E5_4,32883,0.3,0.6,0.9943582510578278,0.528872,1.0,1,1,1.0,0
CNA_NBNA_10,11039.51,9172.88,-31622#2-AddedOnRampEdge_1,133.4,car,f06b05b7-bbaa-4fd9-ab36-ad057151e18e,NormalFlow,09:08:04,11039.971229758405,9172.92540651484,E5,E5_4,32884,0.3,0.6,0.9407616361071932,0.518152,1.0,1,1,1.0,0
CNA_NBNA_6,6753.8,2492.21,-31268#0_0,61.6,car,cf3965aa-e722-4841-9095-8495bf87b192,NormalFlow,09:08:05,6754.014312246518,2492.1389657568843,C1,C1_1,32885,0.3,0.6,0.4344146685472496,0.416883,1.0,1,1,1.0,0
NBSKMS_Nightbus_3,5839.19,5768.3,--31272#8_0,1.0,bus,72ead078-b487-4ffe-9718-9590edb63af9,Traffic,09:08:06,5839.47743100656,5767.985055757908,B3,B3_3,32886,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_4,7431.29,5803.56,--30528#16_0,1.0,bus,836031ae-983a-4c36-890e-7918de2ef61e,Traffic,09:08:07,7430.806553057933,5803.312094026292,C3,C3_3,32887,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_5,7008.59,6946.74,-31648#1_0,0.0,bus,ade3b7dc-93d7-459a-a614-422639bedd13,Accident,09:08:08,7008.153612886843,6946.572474703529,C4,C4_1,32888,1.0,1.0,0.0,0.8,1.0,1,1,1.0,1
NBSKMS_Nightbus_8,7006.96,6918.7,-31648#1_0,5.9,bus,c9b5b9a5-7c5b-4850-8486-ffe0facb1cb0,NormalFlow,09:08:09,7006.943383729774,6918.38129248869,C4,C4_1,32889,0.3,1.0,0.041607898448519,0.458322,1.0,1,1,1.0,1
NBSKMS_Nightbus_1,10245.41,9153.24,-32278#1_1,10.0,bus,cb9ff8bd-eeca-472d-b9cb-6548f4a7b459,NormalFlow,09:08:10,10245.435087493548,9153.513862580316,E5,E5_2,32890,0.3,1.0,0.0705218617771509,0.464104,1.0,1,1,1.0,0
NBSKMS_Nightbus_2,7278.72,6746.28,-32924#0_0,1.0,bus,0c40f4b5-b7b1-4a0c-81fa-b2a1e5f8e215,Traffic,09:08:11,7278.828424244005,6745.8493275823685,C4,C4_1,32891,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_6,10341.78,9243.11,-32278#1_0,11.3,bus,9a2fd117-57ea-408e-a57b-00aecb9a4420,NormalFlow,09:08:12,10342.056550699692,9243.526979774058,E5,E5_2,32892,0.3,1.0,0.0796897038081805,0.465938,1.0,1,1,1.0,0
NBSKMS_Nightbus_7,8861.09,8063.36,--32278#5_0,0.0,bus,bd824055-39da-441f-bfdf-d0b48f9ec80e,Accident,09:08:13,8860.95277285896,8063.211310763788,D4,D4_2,32893,1.0,1.0,0.0,0.8,1.0,1,1,1.0,1
CNA_NBNA_14,3374.79,7742.74,-32694_0,1.0,car,75725032-90ec-40a6-9808-3805c197366b,Traffic,09:08:14,3375.120962076044,7742.817250123579,A4,A4_2,32894,0.7,0.6,0.007052186177715,0.53141,1.0,1,1,1.0,1
CNA_NBNA_5,7797.55,5286.06,-30694#1_0,55.9,car,f46703ac-af09-4297-a8a8-a7bc6bfd4ac3,NormalFlow,09:08:15,7797.73628522767,5286.344759214946,C3,C3_3,32895,0.3,0.6,0.3942172073342735,0.408843,1.0,1,1,1.0,0
CNA_NBNA_12,7551.55,9374.62,--30334#1_0,40.2,car,f5d8096a-8658-4682-94ba-e336e4439f15,NormalFlow,09:08:16,7551.989137801344,9374.316186600658,C5,C5_4,32896,0.3,0.6,0.2834978843441467,0.3867,1.0,1,1,1.0,0
CNA_NBNA_9,10652.62,9505.77,-32278#0_0,46.2,car,1072fdd8-7fb2-4c8e-96b3-447d62e14ba4,NormalFlow,09:08:17,10652.200751374992,9505.671387358296,E5,E5_4,32897,0.3,0.6,0.3258110014104372,0.395162,1.0,1,1,1.0,0
CNA_NBNA_2,6886.13,5915.98,--31634_0,1.0,car,2cffcb75-98eb-4698-8f3d-80469b64f2b2,Traffic,09:08:18,6886.383860106894,5916.162710508938,C3,C3_2,32898,0.7,0.6,0.007052186177715,0.53141,1.0,1,1,1.0,0
CNA_NBNA_11,7180.85,8066.51,--30988#1_1,65.3,car,c5fd5d70-39d5-408c-a585-fd132d047427,NormalFlow,09:08:19,7181.089267388364,8066.3919636717,C4,C4_2,32899,0.3,0.6,0.4605077574047954,0.422102,1.0,1,1,1.0,0
CNA_NBNA_7,7743.89,5937.15,-31886#2_0,48.2,car,1dd8f394-8fec-45ea-873c-440b0dfadb18,NormalFlow,09:08:20,7744.358555389405,5936.88223269637,C3,C3_4,32900,0.3,0.6,0.3399153737658674,0.397983,1.0,1,1,1.0,0
CNA_NBNA_13,5084.22,6692.86,--32326#1_0,23.7,car,cf7aaad3-4c0e-48aa-aece-dfda51aad539,NormalFlow,09:08:21,5084.382905486459,6692.646140781153,B4,B4_1,32901,0.3,0.6,0.1671368124118476,0.363427,1.0,1,1,1.0,0
CNA_NBNA_3,5223.56,7695.72,--31212_0,8.0,car,9f553e4d-143b-4b66-a748-3847b1463f2a,NormalFlow,09:08:22,5223.832722432739,7695.713470182432,B4,B4_2,32902,0.3,0.6,0.0564174894217207,0.341283,1.0,1,1,1.0,0
CNA_NBNA_1,11057.5,8816.6,-31622#2_0,108.0,car,9d4c8bb7-76da-4f64-a7da-c3f84acb2267,NormalFlow,09:08:23,11057.88880002602,8816.823122488551,E5,E5_3,32903,0.3,0.6,0.7616361071932298,0.482327,1.0,1,1,1.0,0
CNA_NBNA_4,11062.96,8875.49,-31622#2_2,131.6,car,1c153fea-37d7-496c-a6d3-792bd30ec42a,NormalFlow,09:08:24,11062.473933149888,8875.34228239875,E5,E5_3,32904,0.3,0.6,0.928067700987306,0.515614,1.0,1,1,1.0,0
CNA_NBNA_8,11050.24,9046.46,-31622#2_1,138.7,car,2e6cb3ab-2ecb-4670-9725-c5de9ac71978,NormalFlow,09:08:25,11050.439190485691,9046.062551387087,E5,E5_3,32905,0.3,0.6,0.978138222849083,0.525628,1.0,1,1,1.0,1
CNA_NBNA_10,11044.58,9136.76,-31622#2_1,133.0,car,9b38feaa-5a13-453e-a720-351fce065e07,NormalFlow,09:08:26,11044.892934431107,9136.276465343948,E5,E5_4,32906,0.3,0.6,0.9379407616361072,0.517588,1.0,1,1,1.0,0
CNA_NBNA_15,3294.15,1730.25,-32426#0_0,50.0,car,cdf5fa40-57f4-4506-9dec-f9338c24aaf1,NormalFlow,09:08:27,3293.7963435162374,1729.9053467818271,A1,A1_1,32907,0.3,0.6,0.3526093088857545,0.400522,1.0,1,1,1.0,1
CNA_NBNA_6,6748.81,2509.78,-31268#0_0,65.7,car,6e9819df-6a90-4245-b748-33bdd3e20069,NormalFlow,09:08:28,6748.692710900708,2509.986010313046,C1,C1_1,32908,0.3,0.6,0.4633286318758815,0.422666,1.0,1,1,1.0,0
NBSKMS_Nightbus_3,5839.19,5768.3,--31272#8_0,1.0,bus,62a64666-a4d0-417e-ba01-b2fead3165a0,Traffic,09:08:29,5839.6651719235215,5768.358455385169,B3,B3_3,32909,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_4,7431.29,5803.56,--30528#16_0,1.0,bus,f5dc365b-3987-475c-a7e8-090177ced549,Traffic,09:08:30,7431.574776999115,5803.891722405529,C3,C3_3,32910,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_5,7008.42,6954.26,-31648#1_0,26.9,bus,dbf6a346-26c8-4001-9416-3ff577535f81,NormalFlow,09:08:31,7007.959540542907,6953.790028113021,C4,C4_1,32911,0.3,1.0,0.1897038081805359,0.487941,1.0,1,1,1.0,0
NBSKMS_Nightbus_8,7007.77,6922.01,-31648#1_0,12.2,bus,6c346cf0-1423-452d-879b-9ed29d84b68b,NormalFlow,09:08:32,7007.846468911293,6921.775607852802,C4,C4_1,32912,0.3,1.0,0.0860366713681241,0.467207,1.0,1,1,1.0,0
NBSKMS_Nightbus_1,10244.89,9152.79,-32278#1_1,2.5,bus,27ef159a-9ab1-496d-a942-8b7dde7927ce,Traffic,09:08:33,10244.45262445042,9153.111984439003,E5,E5_2,32913,0.7,1.0,0.0176304654442877,0.653526,1.0,1,1,1.0,0
NBSKMS_Nightbus_2,7278.72,6746.28,-32924#0_0,1.0,bus,92d3fd59-b97a-445d-a284-806380bc62a1,Traffic,09:08:34,7278.333186793936,6746.029980615647,C4,C4_1,32914,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_6,10338.22,9239.88,-32278#1_0,17.3,bus,f4b66ea9-51f6-4a00-ac9e-3209c2340e5b,NormalFlow,09:08:35,10337.835135087897,9239.58837149551,E5,E5_2,32915,0.3,1.0,0.122002820874471,0.474401,1.0,1,1,1.0,0
NBSKMS_Nightbus_7,8866.73,8065.83,--32278#5_0,22.1,bus,545f0d69-051b-4da0-806f-d1dbd9a83e5f,NormalFlow,09:08:36,8866.442587499632,8066.269404575442,D4,D4_2,32916,0.3,1.0,0.1558533145275035,0.481171,1.0,1,1,1.0,0
CNA_NBNA_14,3376.56,7743.68,-32694_0,7.2,car,3c9f416e-6c10-4598-8b51-092730c4ab64,NormalFlow,09:08:37,3376.1396816198267,7743.730573556792,A4,A4_2,32917,0.3,0.6,0.0507757404795486,0.340155,1.0,1,1,1.0,1
CNA_NBNA_5,7806.17,5273.27,-30694#1_0,55.3,car,92e5aac0-4002-4f78-8757-b81845f55e75,NormalFlow,09:08:38,7806.094319777455,5273.184028321093,C3,C3_3,32918,0.3,0.6,0.3899858956276445,0.407997,1.0,1,1,1.0,0
CNA_NBNA_12,7553.82,9362.64,--30334#1_0,43.9,car,4622f7a4-03fa-4ec2-948a-e225e5ba5da2,NormalFlow,09:08:39,7554.093980564288,9362.228950426206,C5,C5_4,32919,0.3,0.6,0.3095909732016925,0.391918,1.0,1,1,1.0,0
CNA_NBNA_9,10641.68,9497.34,-32278#0_0,49.7,car,2e739e2b-3223-4379-8c48-7a8951f216f3,NormalFlow,09:08:40,10641.92614562361,9497.73553472085,E5,E5_4,32920,0.3,0.6,0.35049365303244,0.400099,1.0,1,1,1.0,0
CNA_NBNA_2,6886.13,5915.98,--31634_0,1.0,car,16abdd1e-ef02-45ce-a97c-c761578715fa,Traffic,09:08:41,6885.942502625772,5916.223544985351,C3,C3_2,32921,0.7,0.6,0.007052186177715,0.53141,1.0,1,1,1.0,0
CNA_NBNA_11,7163.5,8060.47,--30988#1_1,66.3,car,2acfeacd-7544-48bc-bc32-e937eb6e7bc8,NormalFlow,09:08:42,7163.232650200889,8059.983549090531,C4,C4_2,32922,0.3,0.6,0.4675599435825105,0.423512,1.0,1,1,1.0,0
CNA_NBNA_7,7730.54,5932.64,-31886#2_0,50.7,car,608bbf04-97fe-475b-aa30-f414c79b4bc6,NormalFlow,09:08:43,7730.395860091704,5932.371123506367,C3,C3_4,32923,0.3,0.6,0.3575458392101551,0.401509,1.0,1,1,1.0,0
CNA_NBNA_13,5076.18,6692.2,--32326#1_0,29.0,car,c5d1d4d4-d499-4ee0-947b-52f5c76f1c6f,NormalFlow,09:08:44,5076.255604735573,6692.639620067951,B4,B4_1,32924,0.3,0.6,0.2045133991537376,0.370903,1.0,1,1,1.0,0
CNA_NBNA_3,5223.11,7695.84,--31212_0,1.7,car,e5ed332b-e43e-4afe-a5a0-a33ddbaff1db,Traffic,09:08:45,5222.808328739149,7695.988673164495,B4,B4_2,32925,0.7,0.6,0.0119887165021156,0.532398,1.0,1,1,1.0,0
CNA_NBNA_1,11056.8,8787.85,-31622#2_0,103.6,car,98321998-0df9-44d9-833b-76ba966e1b98,NormalFlow,09:08:46,11057.06194911067,8787.657687953037,E5,E5_3,32926,0.3,0.6,0.7306064880112834,0.476121,1.0,1,1,1.0,0
CNA_NBNA_4,11064.4,8838.16,-31622#2_2,134.5,car,80e1c364-32b5-4d23-8ce9-9514d91abca3,NormalFlow,09:08:47,11063.923117229142,8838.108485437284,E5,E5_3,32927,0.3,0.6,0.9485190409026798,0.519704,1.0,1,1,1.0,0
CNA_NBNA_8,11052.67,9007.7,-31622#2_1,139.8,car,b4f42063-b379-48d7-bcb4-11b2c667e527,NormalFlow,09:08:48,11052.684596818515,9007.947268115304,E5,E5_3,32928,0.3,0.6,0.9858956276445698,0.527179,1.0,1,1,1.0,0
CNA_NBNA_10,11046.86,9100.33,-31622#2_1,131.4,car,4c899050-7f3e-417e-a15b-3775479516ad,NormalFlow,09:08:49,11047.309170556113,9100.716183626268,E5,E5_4,32929,0.3,0.6,0.926657263751763,0.515331,1.0,1,1,1.0,0
CNA_NBNA_16,11367.22,9892.33,-31622#0_0,50.0,car,7dfb2f2f-d2be-4ba1-b2a9-a41d44247be0,NormalFlow,09:08:50,11366.93243466733,9892.666201811304,E5,E5_4,32930,0.3,0.6,0.3526093088857545,0.400522,1.0,1,1,1.0,1
CNA_NBNA_15,3308.5,1736.46,-32426#0_0,56.1,car,9ba073be-5983-4bf8-9315-b7fe11dd9238,NormalFlow,09:08:51,3308.821787401041,1736.6107322028884,A1,A1_1,32931,0.3,0.6,0.3956276445698166,0.409126,1.0,1,1,1.0,0
CNA_NBNA_6,6744.21,2526.8,-31268#0_0,63.5,car,cd4785da-c982-44f1-83a8-9f18f73f30d3,NormalFlow,09:08:52,6743.852783724083,2526.694561562903,C1,C1_1,32932,0.3,0.6,0.4478138222849083,0.419563,1.0,1,1,1.0,0
NBSKMS_Nightbus_3,5839.19,5768.3,--31272#8_0,1.0,bus,37112da4-0222-4197-ab32-71ac5f478981,Traffic,09:08:53,5839.005949929011,5767.869764947428,B3,B3_3,32933,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_4,7431.29,5803.56,--30528#16_0,1.0,bus,7569bd8b-8b09-4b3d-b6f1-500645de0d08,Traffic,09:08:54,7431.730060914281,5803.462805293433,C3,C3_3,32934,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_5,7008.28,6957.44,-31648#1_0,11.4,bus,d2ac53b6-a460-4203-91de-8cf738a2839a,NormalFlow,09:08:55,7008.561926849251,6957.046528516172,C4,C4_1,32935,0.3,1.0,0.080394922425952,0.466079,1.0,1,1,1.0,0
NBSKMS_Nightbus_8,7008.95,6926.99,-31648#1_0,18.3,bus,bcdc48c0-a940-40ac-b587-12c88347c241,NormalFlow,09:08:56,7008.602060711351,6926.762446510764,C4,C4_1,32936,0.3,1.0,0.1290550070521861,0.475811,1.0,1,1,1.0,0
NBSKMS_Nightbus_1,10244.65,9152.59,-32278#1_1,1.1,bus,125b3f39-c16c-4144-b37c-4c443ac1a092,Traffic,09:08:57,10244.41496830097,9152.158885436773,E5,E5_2,32937,0.7,1.0,0.0077574047954866,0.651551,1.0,1,1,1.0,0
NBSKMS_Nightbus_2,7278.72,6746.28,-32924#0_0,1.0,bus,056f908d-4ef7-4014-9099-95a614eb9602,Traffic,09:08:58,7278.488562099774,6746.7719513879165,C4,C4_1,32938,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_6,10332.9,9235.15,-32278#1_0,0.0,bus,e0213868-3e30-4ea2-a755-e335ebe766b5,Accident,09:08:59,10333.32679280013,9235.118658471403,E5,E5_2,32939,1.0,1.0,0.0,0.8,1.0,1,1,1.0,1
NBSKMS_Nightbus_7,8874.12,8069.23,--32278#5_0,29.2,bus,294b82bb-8797-4648-a769-4f3f6f27b7e9,NormalFlow,09:09:00,8873.6795609848,8069.405310958343,D4,D4_2,32940,0.3,1.0,0.2059238363892806,0.491185,1.0,1,1,1.0,0
CNA_NBNA_14,3379.65,7745.31,-32694_0,12.6,car,484ff703-5aeb-4bb9-b00d-2b715d4cda9f,NormalFlow,09:09:01,3379.8321310326355,7745.424566411602,A4,A4_2,32941,0.3,0.6,0.0888575458392101,0.347772,1.0,1,1,1.0,0
CNA_NBNA_5,7806.94,5259.35,-32820#0_0,53.1,car,d9af10d7-26ec-4bec-87ae-8bd3b67411c4,NormalFlow,09:09:02,7806.667846069797,5259.264923612048,C3,C3_3,32942,0.3,0.6,0.3744710860366713,0.404894,1.0,1,1,1.0,0
CNA_NBNA_12,7554.91,9350.52,--30334#1_0,43.9,car,422fba4b-d5a7-4f4a-aacd-913dae211334,NormalFlow,09:09:03,7555.143046931431,9350.27584838302,C5,C5_4,32943,0.3,0.6,0.3095909732016925,0.391918,1.0,1,1,1.0,0
CNA_NBNA_9,10630.82,9488.95,-32278#0_0,49.4,car,54ad6575-5a67-4671-bec8-d4dba059da8c,NormalFlow,09:09:04,10631.130551944269,9489.416157037813,E5,E5_4,32944,0.3,0.6,0.3483779971791255,0.399676,1.0,1,1,1.0,0
CNA_NBNA_2,6886.13,5915.98,--31634_0,1.0,car,cb3bce1f-914b-4158-abef-736f201dee9d,Traffic,09:09:05,6886.1013815840015,5916.365561144206,C3,C3_2,32945,0.7,0.6,0.007052186177715,0.53141,1.0,1,1,1.0,0
CNA_NBNA_11,7146.52,8055.17,--30988#1_1,64.2,car,58c66662-d07a-4d5e-95c1-0b9668285a34,NormalFlow,09:09:06,7146.73264764367,8054.762089097099,C4,C4_2,32946,0.3,0.6,0.4527503526093088,0.42055,1.0,1,1,1.0,0
CNA_NBNA_7,7718.27,5928.49,:-19882_0_0,46.6,car,9c65eefa-b296-4f73-bcdd-3b0877967cae,NormalFlow,09:09:07,7718.060439301734,5928.883329976837,C3,C3_4,32947,0.3,0.6,0.3286318758815232,0.395726,1.0,1,1,1.0,0
CNA_NBNA_13,5065.82,6691.35,--32326#1_0,37.4,car,a858f1ec-433b-4098-87fe-3af50dc0f815,NormalFlow,09:09:08,5065.334936732567,6691.517101188507,B4,B4_1,32948,0.3,0.6,0.2637517630465444,0.38275,1.0,1,1,1.0,0
NBSKMS_Nightbus_9,4390.591335,2250.606796,:-3430_3_0,44.0,bus,msg_518150,Deceleration,09:09:09,4390.531888122598,2250.404045477646,A1,A1_3,32949,0.6,1.0,0.310296191819464,0.662059,1.0,1,1,1.0,1
CNA_NBNA_17,4451.272958,1867.233794,-31886#2_0,106.9,car,msg_130916,Deceleration,09:09:10,4451.556903675435,1866.9325019685805,A1,A1_3,32950,0.6,0.6,0.7538787023977432,0.630776,1.0,1,1,1.0,1
NBSKMS_Nightbus_10,4743.305653,2191.085541,:-19882_0_0,1.1,bus,msg_149354,Acceleration,09:09:11,4743.709921303559,2191.18510082291,A1,A1_3,32951,0.5,1.0,0.0077574047954866,0.551551,1.0,1,1,1.0,1
CNA_NBNA_18,4384.041752,1770.851853,-32820#0_0,0.0,car,msg_824709,Normal,09:09:12,4384.206739175978,1771.1895822657978,A1,A1_3,32952,0.3,0.6,0.0,0.33,1.0,1,1,1.0,1
NBSKMS_Nightbus_11,3507.894247,3000.831147,:-29400_0_0,1.0,bus,msg_204438,EmergencyBrake,09:09:13,3507.505253782048,3000.6433778665983,A1,A1_2,32953,0.9,1.0,0.007052186177715,0.75141,1.0,1,1,1.0,1
CNA_NBNA_19,3516.8501,3347.494505,:-31622#2-AddedOnRampNode_0_1,46.9,car,msg_665604,EmergencyBrake,09:09:14,3516.413388212411,3347.2737679613406,A1,A1_2,32954,0.9,0.6,0.3307475317348378,0.69615,1.0,1,1,1.0,1
CNA_NBNA_20,3793.929714,2779.214443,:-11420_4_0,46.3,car,msg_880601,EmergencyBrake,09:09:15,3793.819426913492,2779.692673316008,A1,A1_2,32955,0.9,0.6,0.3265162200282087,0.695303,1.0,1,1,1.0,1
CNA_NBNA_21,3429.94719,3095.721815,:-19856_2_0,43.3,car,msg_486431,Acceleration,09:09:16,3430.4275954134305,3095.507035777453,A1,A1_2,32956,0.5,0.6,0.3053596614950634,0.491072,1.0,1,1,1.0,1
CNA_NBNA_22,3513.892642,2920.889084,--30988#2_0,130.3,car,msg_521600,Deceleration,09:09:17,3513.920098491397,2920.3897564593403,A1,A1_2,32957,0.6,0.6,0.9188998589562763,0.66378,1.0,1,1,1.0,1
CNA_NBNA_23,3961.951694,2791.008696,:-25332_4_0,79.7,car,msg_997754,Acceleration,09:09:18,3961.699572858796,2791.260996746006,A1,A1_2,32958,0.5,0.6,0.5620592383638928,0.542412,1.0,1,1,1.0,1
CNA_NBNA_24,4019.744181,2698.516979,-31622#0-AddedOffRampEdge_1,77.3,car,msg_499674,Acceleration,09:09:19,4019.951154314992,2698.2652986145445,A1,A1_2,32959,0.5,0.6,0.5451339915373765,0.539027,1.0,1,1,1.0,1
CNA_NBNA_25,4547.036348,2860.174348,:-18840_1_0,46.9,car,msg_499939,EmergencyBrake,09:09:20,4546.598667146206,2860.0705848352936,A1,A1_4,32960,0.9,0.6,0.3307475317348378,0.69615,1.0,1,1,1.0,1
CNA_NBNA_26,4400.04946,2986.855732,-31648#1_0,50.2,car,msg_562750,Normal,09:09:21,4400.531046897812,2987.3521707286463,A1,A1_4,32961,0.3,0.6,0.3540197461212976,0.400804,1.0,1,1,1.0,1
CNA_NBNA_27,4185.122126,3341.088571,:-31622#2-AddedOnRampNode_0_1,53.3,car,msg_929263,Acceleration,09:09:22,4185.528945431949,3340.9069764604933,A1,A1_4,32962,0.5,0.6,0.3758815232722143,0.505176,1.0,1,1,1.0,1
CNA_NBNA_28,4268.067748,2974.580046,--32406#1_0,26.2,car,msg_628779,Deceleration,09:09:23,4267.690105789187,2974.5879894814984,A1,A1_4,32963,0.6,0.6,0.1847672778561354,0.516953,1.0,1,1,1.0,1
CNA_NBNA_29,4706.191176,3184.566425,-31622#1_0,43.3,car,msg_308882,EmergencyBrake,09:09:24,4706.026219381701,3184.868912943274,A1,A1_4,32964,0.9,0.6,0.3053596614950634,0.691072,1.0,1,1,1.0,1
CNA_NBNA_30,4075.8088,3960.276056,-30694#1_0,45.9,car,msg_559348,EmergencyBrake,09:09:25,4075.953297892593,3960.612552622207,A2,A2_1,32965,0.9,0.6,0.3236953455571226,0.694739,1.0,1,1,1.0,1
CNA_NBNA_31,3910.620805,3989.818656,:-31622#2-AddedOnRampNode_0_1,106.9,car,msg_514087,EmergencyBrake,09:09:26,3910.5538300658095,3989.797067866865,A2,A2_1,32966,0.9,0.6,0.7538787023977432,0.780776,1.0,1,1,1.0,1
CNA_NBNA_32,3380.418162,4093.530752,:-23434_1_0,104.9,car,msg_874353,Acceleration,09:09:27,3380.7137499285946,4093.30752170288,A2,A2_1,32967,0.5,0.6,0.7397743300423131,0.577955,1.0,1,1,1.0,1
CNA_NBNA_33,3967.092847,3735.701235,-31622#2-AddedOnRampEdge_3,0.0,car,msg_412918,EmergencyBrake,09:09:28,3967.193943814107,3735.5271903791895,A2,A2_1,32968,0.9,0.6,0.0,0.63,1.0,1,1,1.0,1
CNA_NBNA_34,4050.847641,4055.184449,:-30706#0-AddedOffRampNode_0_0,138.7,car,msg_245987,Acceleration,09:09:29,4050.802694826296,4055.1713362388696,A2,A2_1,32969,0.5,0.6,0.978138222849083,0.625628,1.0,1,1,1.0,1
CNA_NBNA_35,3994.834994,3364.430698,-31622#2-AddedOnRampEdge_3,45.6,car,msg_222003,Normal,09:09:30,3994.8781324171264,3363.985010110885,A2,A2_1,32970,0.3,0.6,0.3215796897038082,0.394316,1.0,1,1,1.0,1
CNA_NBNA_36,3350.952173,3852.942312,-31818#21_1,65.9,car,msg_187583,EmergencyBrake,09:09:31,3350.9469960198307,3852.865073227141,A2,A2_1,32971,0.9,0.6,0.4647390691114245,0.722948,1.0,1,1,1.0,1
NBSKMS_Nightbus_12,4137.858892,3671.390654,-31622#1_1,42.7,bus,msg_102178,EmergencyBrake,09:09:32,4137.48251333966,3671.710640277384,A2,A2_3,32972,0.9,1.0,0.3011283497884344,0.810226,1.0,1,1,1.0,1
