vehicle_id,x,y,lane_id,speed,type,message_id,event_type,event_time,x_jitter,y_jitter,main_zone,sub_zone,event_seconds,event_weight,vehicle_weight,speed_norm,priority_score,forwarder_rank_scaf,is_forwarder_scaf,ml_pred,ml_prob,local_density,FRI,FRI_norm
CNA_NBNA_121,5663.809104,5828.951757,--32244_0,47.7,car,msg_528041,Deceleration,09:11:24,5663.750140894602,5828.49676055512,B3,B3_2,33084,0.6,0.6,0.3363892806770098,0.547278,1.0,1,1,1.0,0,47.7,0.33638928067700985
CNA_NBNA_122,5025.04324,6455.259445,-31622#1_1,76.2,car,msg_902761,Normal,09:11:25,5024.754886841625,6455.292738765666,B3,B3_2,33085,0.3,0.6,0.5373765867418899,0.437475,1.0,1,1,1.0,0,76.2,0.5373765867418899
CNA_NBNA_123,5226.529508,6295.843832,--31490_0,29.0,car,msg_831082,Normal,09:11:26,5226.92622577289,6296.237045552078,B3,B3_2,33086,0.3,0.6,0.2045133991537376,0.370903,1.0,1,1,1.0,0,29.0,0.20451339915373765
NBSKMS_Nightbus_40,5058.105279,5905.878138,-31606#0_0,1.1,bus,msg_741586,Acceleration,09:11:27,5057.870577917956,5906.0983741492655,B3,B3_2,33087,0.5,1.0,0.0077574047954866,0.551551,1.0,1,1,1.0,0,1.1,0.007757404795486601
NBSKMS_Nightbus_41,6350.386484,6517.208962,--31634_0,1.0,bus,msg_832514,EmergencyBrake,09:11:28,6350.591542520605,6517.179434157309,B3,B3_4,33088,0.9,1.0,0.007052186177715,0.75141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_124,6400.74919,5947.716362,-31622#2_0,44.5,car,msg_109003,Acceleration,09:11:29,6400.837067362296,5947.324242566168,B3,B3_4,33089,0.5,0.6,0.3138222849083215,0.492764,1.0,1,1,1.0,0,44.5,0.31382228490832154
CNA_NBNA_125,6224.524974,5842.723778,-32340#7_0,132.3,car,msg_631343,Normal,09:11:30,6224.775399658994,5842.448240131538,B3,B3_4,33090,0.3,0.6,0.9330042313117066,0.516601,1.0,1,1,1.0,0,132.3,0.9330042313117066
CNA_NBNA_126,6074.042403,6378.091666,-32924#0_0,25.2,car,msg_459073,Acceleration,09:11:31,6073.730869778613,6377.767083971296,B3,B3_4,33091,0.5,0.6,0.1777150916784202,0.465543,1.0,1,1,1.0,0,25.2,0.17771509167842028
CNA_NBNA_127,6025.713537,6397.437821,-30694#1_0,46.4,car,msg_647584,Normal,09:11:32,6025.446864782819,6397.864145081474,B3,B3_4,33092,0.3,0.6,0.3272214386459802,0.395444,1.0,1,1,1.0,0,46.4,0.32722143864598024
CNA_NBNA_128,6407.387828,6402.062902,:-31622#2-AddedOnRampNode_0_1,141.7,car,msg_742508,Acceleration,09:11:33,6407.837034270807,6402.337901850652,B3,B3_4,33093,0.5,0.6,0.9992947813822284,0.629859,1.0,1,1,1.0,0,141.7,0.9992947813822284
CNA_NBNA_129,5745.723264,6809.929662,--31212_0,50.2,car,msg_680260,EmergencyBrake,09:11:34,5745.347112572707,6809.728833515909,B4,B4_3,33094,0.9,0.6,0.3540197461212976,0.700804,1.0,1,1,1.0,0,50.2,0.3540197461212976
CNA_NBNA_130,5822.710641,7110.085054,-31622#2-AddedOnRampEdge_3,5.5,car,msg_949685,Deceleration,09:11:35,5822.723776151513,7110.221068805586,B4,B4_3,33095,0.6,0.6,0.038787023977433,0.487757,1.0,1,1,1.0,0,5.5,0.038787023977433
CNA_NBNA_131,6079.025259,6862.378425,-31622#0_0,65.9,car,msg_574665,EmergencyBrake,09:11:36,6079.499108170085,6862.628750255709,B4,B4_3,33096,0.9,0.6,0.4647390691114245,0.722948,1.0,1,1,1.0,0,65.9,0.46473906911142454
NBSKMS_Nightbus_42,5766.916119,6789.736894,-32426#0_0,17.1,bus,msg_271847,Deceleration,09:11:37,5766.928185985914,6789.51322970567,B4,B4_3,33097,0.6,1.0,0.120592383638928,0.624118,1.0,1,1,1.0,0,17.1,0.12059238363892807
CNA_NBNA_132,5816.915313,6716.458775,:-31622#2-AddedOnRampNode_0_1,23.0,car,msg_410091,Deceleration,09:11:38,5817.234251430281,6716.829412992097,B4,B4_3,33098,0.6,0.6,0.1622002820874471,0.51244,1.0,1,1,1.0,0,23.0,0.1622002820874471
CNA_NBNA_133,6321.523246,7672.422898,-31606#0_0,44.3,car,msg_440680,Acceleration,09:11:39,6321.571596526232,7672.311671850616,B4,B4_4,33099,0.5,0.6,0.3124118476727785,0.492482,1.0,1,1,1.0,0,44.3,0.3124118476727785
CNA_NBNA_134,6092.12017,7761.84786,--32406#1_0,90.1,car,msg_235053,EmergencyBrake,09:11:40,6091.935189851498,7762.084017341531,B4,B4_4,33100,0.9,0.6,0.6354019746121297,0.75708,1.0,1,1,1.0,0,90.1,0.6354019746121297
CNA_NBNA_135,5914.754939,7972.013304,:-19244_4_0,129.8,car,msg_311512,EmergencyBrake,09:11:41,5914.524728330691,7972.415608780859,B4,B4_4,33101,0.9,0.6,0.9153737658674188,0.813075,1.0,1,1,1.0,0,129.8,0.9153737658674189
NBSKMS_Nightbus_43,6355.798618,7546.625474,--32406#2_0,1.0,bus,msg_174031,Normal,09:11:42,6356.258490770101,7547.121061466619,B4,B4_4,33102,0.3,1.0,0.007052186177715,0.45141,1.0,1,1,1.0,0,1.0,0.007052186177715091
NBSKMS_Nightbus_44,6133.865855,8219.40128,-30694#1_0,1.0,bus,msg_177259,Acceleration,09:11:43,6134.134851088011,8219.503635136445,B4,B4_4,33103,0.5,1.0,0.007052186177715,0.55141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_136,5807.607603,7726.842132,-31622#2-AddedOnRampEdge_1,50.2,car,msg_279825,Acceleration,09:11:44,5807.270495794414,7726.827740129983,B4,B4_4,33104,0.5,0.6,0.3540197461212976,0.500804,1.0,1,1,1.0,0,50.2,0.3540197461212976
CNA_NBNA_137,5744.788104,7627.073456,-31622#0_0,48.2,car,msg_354088,Deceleration,09:11:45,5745.210126188709,7627.289982454191,B4,B4_4,33105,0.6,0.6,0.3399153737658674,0.547983,1.0,1,1,1.0,0,48.2,0.3399153737658674
NBSKMS_Nightbus_45,5597.685179,8807.180456,:-18840_1_0,42.0,bus,msg_585526,Deceleration,09:11:46,5597.719238186822,8807.48378477431,B5,B5_1,33106,0.6,1.0,0.2961918194640338,0.659238,1.0,1,1,1.0,0,42.0,0.29619181946403383
CNA_NBNA_138,5030.041643,9026.812726,:-15912_1_1,31.1,car,msg_843415,Acceleration,09:11:47,5029.977767634541,9026.414149403325,B5,B5_1,33107,0.5,0.6,0.2193229901269393,0.473865,1.0,1,1,1.0,0,31.1,0.21932299012693934
CNA_NBNA_139,5259.734319,8877.892439,-32340#7_0,11.8,car,msg_444192,Acceleration,09:11:48,5259.949067228593,8877.75136491826,B5,B5_1,33108,0.5,0.6,0.083215796897038,0.446643,1.0,1,1,1.0,0,11.8,0.08321579689703808
CNA_NBNA_140,5149.434532,8434.908312,:-12622_6_0,106.1,car,msg_525856,Deceleration,09:11:49,5149.303108139376,8434.609300659535,B5,B5_1,33109,0.6,0.6,0.7482369534555712,0.629647,1.0,1,1,1.0,0,106.1,0.7482369534555712
NBSKMS_Nightbus_46,5789.611578,8391.64973,:-25332_4_0,17.3,bus,msg_892172,EmergencyBrake,09:11:50,5789.3011812466375,8392.072830735078,B5,B5_3,33110,0.9,1.0,0.122002820874471,0.774401,1.0,1,1,1.0,0,17.3,0.12200282087447108
CNA_NBNA_141,6149.102945,8804.122792,-32340#7_0,103.6,car,msg_447333,EmergencyBrake,09:11:51,6148.670330193721,8804.430174297748,B5,B5_3,33111,0.9,0.6,0.7306064880112834,0.776121,1.0,1,1,1.0,0,103.6,0.7306064880112834
CNA_NBNA_142,6062.188343,8690.019248,:-20904_1_0,67.2,car,msg_495624,Normal,09:11:52,6061.866592028863,8690.477609206968,B5,B5_3,33112,0.3,0.6,0.4739069111424541,0.424781,1.0,1,1,1.0,0,67.2,0.47390691114245415
CNA_NBNA_143,6243.81479,8322.375262,-30694#0_0,37.4,car,msg_676659,Normal,09:11:53,6243.7067564875,8322.104405039283,B5,B5_3,33113,0.3,0.6,0.2637517630465444,0.38275,1.0,1,1,1.0,0,37.4,0.2637517630465444
CNA_NBNA_144,5212.838648,9733.254451,--30528#16_0,37.4,car,msg_579311,Deceleration,09:11:54,5212.717933129148,9733.550228933183,B5,B5_2,33114,0.6,0.6,0.2637517630465444,0.53275,1.0,1,1,1.0,0,37.4,0.2637517630465444
NBSKMS_Nightbus_47,5039.166961,9268.288063,-31648#1_0,1.0,bus,msg_229901,Acceleration,09:11:55,5038.738465135646,9268.378521795688,B5,B5_2,33115,0.5,1.0,0.007052186177715,0.55141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_145,5141.740239,9804.615446,:-19856_7_0,1.0,car,msg_655285,Deceleration,09:11:56,5142.05152816707,9804.491234119225,B5,B5_2,33116,0.6,0.6,0.007052186177715,0.48141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_146,5481.615752,9769.728591,-32820#0_0,103.1,car,msg_638892,Normal,09:11:57,5481.894518286175,9769.895896867958,B5,B5_2,33117,0.3,0.6,0.7270803949224258,0.475416,1.0,1,1,1.0,0,103.1,0.7270803949224258
CNA_NBNA_147,5873.954913,9438.698332,-31606#1_0,18.9,car,msg_802954,Normal,09:11:58,5874.166165206568,9438.63354373189,B5,B5_4,33118,0.3,0.6,0.1332863187588152,0.356657,1.0,1,1,1.0,0,18.9,0.13328631875881522
CNA_NBNA_148,5856.858235,9097.751904,--30534#1_0,0.0,car,msg_521814,Acceleration,09:11:59,5856.7879550029365,9097.810550121369,B5,B5_4,33119,0.5,0.6,0.0,0.43,1.0,1,1,1.0,0,0.0,0.0
CNA_NBNA_149,5779.74949,9805.164454,:-19442_10_0,96.2,car,msg_803198,Normal,09:12:00,5779.824590949288,9804.82926718419,B5,B5_4,33120,0.3,0.6,0.6784203102961918,0.465684,1.0,1,1,1.0,0,96.2,0.6784203102961918
CNA_NBNA_150,5768.587956,9463.641467,-30706#0_0,45.9,car,msg_601116,EmergencyBrake,09:12:01,5768.407481929343,9463.770912191883,B5,B5_4,33121,0.9,0.6,0.3236953455571226,0.694739,1.0,1,1,1.0,0,45.9,0.32369534555712265
CNA_NBNA_151,7396.270533,2436.669471,--32406#2_0,132.6,car,msg_298893,Normal,09:12:02,7396.0986591203155,2436.524854164286,C1,C1_3,33122,0.3,0.6,0.935119887165021,0.517024,1.0,1,1,1.0,0,132.6,0.935119887165021
CNA_NBNA_152,7903.123547,2402.180153,-30694#0_0,45.8,car,msg_931764,Normal,09:12:03,7902.693972528527,2402.0612681077405,C1,C1_3,33123,0.3,0.6,0.3229901269393511,0.394598,1.0,1,1,1.0,0,45.8,0.32299012693935114
CNA_NBNA_153,7937.126436,2497.233536,:-19244_4_0,43.1,car,msg_800937,EmergencyBrake,09:12:04,7937.276965783019,2497.7150241877403,C1,C1_3,33124,0.9,0.6,0.3039492242595204,0.69079,1.0,1,1,1.0,0,43.1,0.3039492242595204
CNA_NBNA_154,8106.168487,2050.283756,-30694#1_0,131.4,car,msg_770956,Deceleration,09:12:05,8106.5868559520595,2050.219976018528,C1,C1_3,33125,0.6,0.6,0.926657263751763,0.665331,1.0,1,1,1.0,0,131.4,0.926657263751763
CNA_NBNA_155,7980.247025,1770.478917,-31622#1_1,50.0,car,msg_890102,Acceleration,09:12:06,7980.668008100812,1770.6344856910673,C1,C1_3,33126,0.5,0.6,0.3526093088857545,0.500522,1.0,1,1,1.0,0,50.0,0.35260930888575454
CNA_NBNA_156,6716.009425,2725.262106,:-19856_2_0,41.6,car,msg_408295,EmergencyBrake,09:12:07,6716.084294752573,2724.865932941216,C1,C1_2,33127,0.9,0.6,0.2933709449929478,0.688674,1.0,1,1,1.0,0,41.6,0.2933709449929478
CNA_NBNA_157,6983.637204,3017.871673,:-19442_10_0,47.7,car,msg_849172,Acceleration,09:12:08,6984.091637287195,3018.0473121403475,C1,C1_2,33128,0.5,0.6,0.3363892806770098,0.497278,1.0,1,1,1.0,0,47.7,0.33638928067700985
CNA_NBNA_158,6844.978247,3308.203348,-30694#0_0,40.7,car,msg_262403,Deceleration,09:12:09,6845.251948497752,3308.357660295718,C1,C1_2,33129,0.6,0.6,0.2870239774330042,0.537405,1.0,1,1,1.0,0,40.7,0.28702397743300423
CNA_NBNA_159,6818.876465,2585.200467,:-23434_1_0,66.0,car,msg_653020,Acceleration,09:12:10,6819.310872275318,2585.426707860868,C1,C1_2,33130,0.5,0.6,0.465444287729196,0.523089,1.0,1,1,1.0,0,66.0,0.465444287729196
NBSKMS_Nightbus_48,7001.381331,3251.450753,--31490_0,11.4,bus,msg_590117,EmergencyBrake,09:12:11,7001.494761427963,3251.292031719433,C1,C1_2,33131,0.9,1.0,0.080394922425952,0.766079,1.0,1,1,1.0,0,11.4,0.08039492242595205
NBSKMS_Nightbus_49,6598.206632,3113.561545,-32694_0,42.0,bus,msg_139392,Normal,09:12:12,6598.61627707781,3114.0330639192166,C1,C1_2,33132,0.3,1.0,0.2961918194640338,0.509238,1.0,1,1,1.0,0,42.0,0.29619181946403383
CNA_NBNA_160,6961.067121,3060.913944,--30988#2_0,97.0,car,msg_439013,Deceleration,09:12:13,6960.758218353148,3060.515370647538,C1,C1_2,33133,0.6,0.6,0.6840620592383638,0.616812,1.0,1,1,1.0,0,97.0,0.6840620592383638
CNA_NBNA_161,7867.199168,3138.556195,-31622#0-AddedOffRampEdge_1,50.0,car,msg_626021,EmergencyBrake,09:12:14,7866.87007442409,3138.5446946000543,C1,C1_4,33134,0.9,0.6,0.3526093088857545,0.700522,1.0,1,1,1.0,0,50.0,0.35260930888575454
NBSKMS_Nightbus_50,8002.249835,2890.208096,-31622#2-AddedOnRampEdge_3,42.0,bus,msg_101958,Deceleration,09:12:15,8002.746079421837,2890.5289173632787,C1,C1_4,33135,0.6,1.0,0.2961918194640338,0.659238,1.0,1,1,1.0,0,42.0,0.29619181946403383
CNA_NBNA_162,7989.37131,2690.921293,-31622#1_1,119.4,car,msg_729391,EmergencyBrake,09:12:16,7989.837492629775,2690.8621494996487,C1,C1_4,33136,0.9,0.6,0.842031029619182,0.798406,1.0,1,1,1.0,0,119.4,0.842031029619182
CNA_NBNA_163,6881.078558,3816.09646,--30534#1_0,49.9,car,msg_247185,EmergencyBrake,09:12:17,6881.130159697605,3816.487730756799,C2,C2_1,33137,0.9,0.6,0.351904090267983,0.700381,1.0,1,1,1.0,0,49.9,0.351904090267983
CNA_NBNA_164,6790.960917,3881.032978,:-19442_10_0,121.4,car,msg_459109,Acceleration,09:12:18,6790.489519314306,3881.130505923426,C2,C2_1,33138,0.5,0.6,0.8561354019746121,0.601227,1.0,1,1,1.0,0,121.4,0.8561354019746121
NBSKMS_Nightbus_51,6567.256432,3625.991051,-32426#0_0,17.2,bus,msg_435477,Acceleration,09:12:19,6566.8492647844605,3625.744287088517,C2,C2_1,33139,0.5,1.0,0.1212976022566995,0.57426,1.0,1,1,1.0,0,17.2,0.12129760225669957
CNA_NBNA_165,6804.626617,3881.614236,:-12622_6_0,138.8,car,msg_595201,Deceleration,09:12:20,6804.224002915088,3881.842859782529,C2,C2_1,33140,0.6,0.6,0.9788434414668548,0.675769,1.0,1,1,1.0,0,138.8,0.9788434414668548
CNA_NBNA_166,7008.488181,3897.408347,:-15912_1_1,82.3,car,msg_389693,Acceleration,09:12:21,7008.524503778627,3897.663423974328,C2,C2_1,33141,0.5,0.6,0.580394922425952,0.546079,1.0,1,1,1.0,0,82.3,0.580394922425952
CNA_NBNA_167,7230.327399,3823.538944,-31622#0_0,48.8,car,msg_979592,Acceleration,09:12:22,7229.890957910305,3823.327063164715,C2,C2_1,33142,0.5,0.6,0.3441466854724964,0.498829,1.0,1,1,1.0,0,48.8,0.34414668547249644
CNA_NBNA_168,6540.040573,3470.758591,:-20904_1_0,49.3,car,msg_467976,Acceleration,09:12:23,6540.475155134488,3470.789873679776,C2,C2_1,33143,0.5,0.6,0.347672778561354,0.499535,1.0,1,1,1.0,0,49.3,0.347672778561354
CNA_NBNA_169,7481.255701,3910.236743,--32326#1_0,104.7,car,msg_725082,EmergencyBrake,09:12:24,7481.396932184856,3910.108460122638,C2,C2_3,33144,0.9,0.6,0.7383638928067701,0.777673,1.0,1,1,1.0,0,104.7,0.7383638928067701
CNA_NBNA_170,8072.442116,4091.259924,-32278#1_1,48.4,car,msg_817941,Deceleration,09:12:25,8072.9238480963795,4091.2195458254073,C2,C2_3,33145,0.6,0.6,0.3413258110014104,0.548265,1.0,1,1,1.0,0,48.4,0.3413258110014104
CNA_NBNA_171,7942.631121,4039.856348,--32406#3_0,45.4,car,msg_668594,EmergencyBrake,09:12:26,7942.500661159222,4040.0485293982274,C2,C2_3,33146,0.9,0.6,0.3201692524682651,0.694034,1.0,1,1,1.0,0,45.4,0.3201692524682651
NBSKMS_Nightbus_52,7709.683811,3896.501418,-31622#0_0,1.0,bus,msg_870752,EmergencyBrake,09:12:27,7710.048415798159,3896.570656435308,C2,C2_3,33147,0.9,1.0,0.007052186177715,0.75141,1.0,1,1,1.0,0,1.0,0.007052186177715091
NBSKMS_Nightbus_53,7544.223331,3592.041903,-31622#2-AddedOnRampEdge_3,11.4,bus,msg_653891,Normal,09:12:28,7543.757277879034,3592.462194151616,C2,C2_3,33148,0.3,1.0,0.080394922425952,0.466079,1.0,1,1,1.0,0,11.4,0.08039492242595205
CNA_NBNA_172,6645.358549,4736.302285,--32278#5_0,139.4,car,msg_559078,Acceleration,09:12:29,6645.230525765149,4736.14471264542,C2,C2_2,33149,0.5,0.6,0.9830747531734836,0.626615,1.0,1,1,1.0,0,139.4,0.9830747531734837
CNA_NBNA_173,6855.853109,4326.693835,--31634_0,21.5,car,msg_292653,EmergencyBrake,09:12:30,6855.45457753495,4326.431590954046,C2,C2_2,33150,0.9,0.6,0.1516220028208744,0.660324,1.0,1,1,1.0,0,21.5,0.15162200282087446
CNA_NBNA_174,6618.203781,4603.603298,-31622#2_1,1.0,car,msg_481214,Deceleration,09:12:31,6618.3773879514765,4603.188006801366,C2,C2_2,33151,0.6,0.6,0.007052186177715,0.48141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_175,7321.438828,4628.900687,-31606#1_0,55.3,car,msg_316372,Normal,09:12:32,7321.89335645119,4628.588484580987,C2,C2_2,33152,0.3,0.6,0.3899858956276445,0.407997,1.0,1,1,1.0,0,55.3,0.3899858956276445
CNA_NBNA_176,7340.626286,4237.471667,--30988#2_0,40.7,car,msg_915546,Acceleration,09:12:33,7341.018231530696,4237.476977911988,C2,C2_4,33153,0.5,0.6,0.2870239774330042,0.487405,1.0,1,1,1.0,0,40.7,0.28702397743300423
CNA_NBNA_177,8054.054121,4772.715782,--30334#1_0,29.0,car,msg_400483,Deceleration,09:12:34,8053.641406976085,4772.634223264349,C2,C2_4,33154,0.6,0.6,0.2045133991537376,0.520903,1.0,1,1,1.0,0,29.0,0.20451339915373765
CNA_NBNA_178,7940.813225,4657.934565,--31634_0,138.9,car,msg_551054,Acceleration,09:12:35,7941.285283269176,4657.8280937203135,C2,C2_4,33155,0.5,0.6,0.9795486600846262,0.62591,1.0,1,1,1.0,0,138.9,0.9795486600846262
CNA_NBNA_179,7468.91211,4381.809697,:-23434_1_0,46.9,car,msg_520894,Acceleration,09:12:36,7469.142128444675,4381.661271786223,C2,C2_4,33156,0.5,0.6,0.3307475317348378,0.49615,1.0,1,1,1.0,0,46.9,0.3307475317348378
CNA_NBNA_180,7754.21675,4253.714407,-31622#2_0,44.5,car,msg_395217,Deceleration,09:12:37,7754.022992050411,4253.269778427347,C2,C2_4,33157,0.6,0.6,0.3138222849083215,0.542764,1.0,1,1,1.0,0,44.5,0.31382228490832154
CNA_NBNA_181,7502.262995,4286.639791,:-20904_1_0,132.4,car,msg_383286,Acceleration,09:12:38,7502.034509116947,4286.768077958044,C2,C2_4,33158,0.5,0.6,0.933709449929478,0.616742,1.0,1,1,1.0,0,132.4,0.9337094499294781
NBSKMS_Nightbus_54,7021.718918,5042.698535,-30706#0_0,26.9,bus,msg_727247,Acceleration,09:12:39,7021.792830261575,5043.152139052068,C3,C3_1,33159,0.5,1.0,0.1897038081805359,0.587941,1.0,1,1,1.0,0,26.9,0.18970380818053595
CNA_NBNA_182,6979.651303,5050.090348,-30706#0-AddedOffRampEdge_0,0.0,car,msg_857964,EmergencyBrake,09:12:40,6979.877024441367,5049.67636133613,C3,C3_1,33160,0.9,0.6,0.0,0.63,1.0,1,1,1.0,0,0.0,0.0
CNA_NBNA_183,7171.35277,5081.073611,--30534#1_0,1.0,car,msg_545126,EmergencyBrake,09:12:41,7171.440139953927,5081.237183433407,C3,C3_1,33161,0.9,0.6,0.007052186177715,0.63141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_184,6752.980759,5809.744917,-31622#2_2,63.5,car,msg_275687,Deceleration,09:12:42,6753.451717844214,5810.010414007159,C3,C3_1,33162,0.6,0.6,0.4478138222849083,0.569563,1.0,1,1,1.0,0,63.5,0.4478138222849083
CNA_NBNA_185,7820.163677,8047.862891,--30528#16_0,48.9,car,msg_144118,Acceleration,09:12:43,7820.483738838378,8047.400381364073,C4,C4_4,33163,0.5,0.6,0.3448519040902679,0.49897,1.0,1,1,1.0,0,48.9,0.34485190409026795
CNA_NBNA_186,7653.365081,7934.268505,--31272#8_0,139.8,car,msg_259537,Normal,09:12:44,7653.608749429864,7934.383097052562,C4,C4_4,33164,0.3,0.6,0.9858956276445698,0.527179,1.0,1,1,1.0,0,139.8,0.9858956276445698
NBSKMS_Nightbus_55,7403.764558,7965.173999,:-12622_6_0,35.0,bus,msg_848878,Acceleration,09:12:45,7403.82281515236,7965.555902323344,C4,C4_4,33165,0.5,1.0,0.2468265162200281,0.599365,1.0,1,1,1.0,0,35.0,0.24682651622002819
NBSKMS_Nightbus_56,7734.881545,7670.396783,-31622#2_1,43.3,bus,msg_215764,EmergencyBrake,09:12:46,7735.316347357711,7670.691198757089,C4,C4_4,33166,0.9,1.0,0.3053596614950634,0.811072,1.0,1,1,1.0,0,43.3,0.30535966149506344
CNA_NBNA_187,7429.915998,7696.039307,-31622#0_0,31.1,car,msg_194542,EmergencyBrake,09:12:47,7430.20880452651,7695.71848868505,C4,C4_4,33167,0.9,0.6,0.2193229901269393,0.673865,1.0,1,1,1.0,0,31.1,0.21932299012693934
CNA_NBNA_188,7495.213817,8049.692986,-31622#0_0,135.4,car,msg_109266,Deceleration,09:12:48,7495.06970713944,8049.800951214555,C4,C4_4,33168,0.6,0.6,0.9548660084626234,0.670973,1.0,1,1,1.0,1,67.7,0.4774330042313117
CNA_NBNA_189,7993.205311,8222.978845,-30694#0_0,49.3,car,msg_840204,Normal,09:12:49,7992.951071515725,8222.675915583992,C4,C4_4,33169,0.3,0.6,0.347672778561354,0.399535,1.0,1,1,1.0,0,49.3,0.347672778561354
CNA_NBNA_190,6569.901411,8537.738836,--30534#1_0,18.0,car,msg_300395,Deceleration,09:12:50,6570.318382448201,8537.86261116588,C5,C5_1,33170,0.6,0.6,0.1269393511988716,0.505388,1.0,1,1,1.0,0,18.0,0.12693935119887165
CNA_NBNA_191,6819.216174,8397.519626,:-25332_4_0,61.4,car,msg_944840,Deceleration,09:12:51,6818.944895445315,8397.293271082985,C5,C5_1,33171,0.6,0.6,0.4330042313117065,0.566601,1.0,1,1,1.0,0,61.4,0.43300423131170657
CNA_NBNA_192,7292.509811,8369.804293,-31622#2_2,23.0,car,msg_973432,Deceleration,09:12:52,7292.341094874912,8369.716967783794,C5,C5_1,33172,0.6,0.6,0.1622002820874471,0.51244,1.0,1,1,1.0,0,23.0,0.1622002820874471
CNA_NBNA_193,7283.557161,8402.154884,--32326#1_0,42.9,car,msg_970515,Deceleration,09:12:53,7283.914606113592,8401.806923243901,C5,C5_1,33173,0.6,0.6,0.3025387870239774,0.540508,1.0,1,1,1.0,0,42.9,0.3025387870239774
NBSKMS_Nightbus_57,6561.986502,8776.003018,:-18840_1_0,1.0,bus,msg_505627,EmergencyBrake,09:12:54,6562.091827268706,8775.99655486633,C5,C5_1,33174,0.9,1.0,0.007052186177715,0.75141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_194,7224.079079,8958.100194,:-25332_4_0,49.8,car,msg_192055,Deceleration,09:12:55,7224.154565322562,8957.769113304088,C5,C5_1,33175,0.6,0.6,0.3511988716502115,0.55024,1.0,1,1,1.0,0,49.8,0.3511988716502115
CNA_NBNA_195,7730.972116,8277.662756,-32278#0_0,29.5,car,msg_578630,EmergencyBrake,09:12:56,7731.282556522356,8277.656970845579,C5,C5_3,33176,0.9,0.6,0.2080394922425952,0.671608,1.0,1,1,1.0,0,29.5,0.2080394922425952
CNA_NBNA_196,7593.250877,8694.093654,:-29400_0_0,133.0,car,msg_766885,Deceleration,09:12:57,7593.309041584131,8693.975353658301,C5,C5_3,33177,0.6,0.6,0.9379407616361072,0.667588,1.0,1,1,1.0,0,133.0,0.9379407616361071
CNA_NBNA_197,7423.523414,8300.377883,:-31622#2-AddedOnRampNode_0_1,1.0,car,msg_858003,Acceleration,09:12:58,7423.579306351044,8300.749798550749,C5,C5_3,33178,0.5,0.6,0.007052186177715,0.43141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_198,6610.482839,9244.617967,--30988#2_0,1.0,car,msg_748591,Normal,09:12:59,6610.086304869589,9244.56878028383,C5,C5_2,33179,0.3,0.6,0.007052186177715,0.33141,1.0,1,1,1.0,0,1.0,0.007052186177715091
NBSKMS_Nightbus_58,6871.303733,9746.924133,:-7046_5_0,40.4,bus,msg_628218,Deceleration,09:13:00,6871.062675297008,9747.16349911632,C5,C5_2,33180,0.6,1.0,0.2849083215796896,0.656982,1.0,1,1,1.0,0,40.4,0.28490832157968965
CNA_NBNA_199,6975.714678,9104.162485,--32326#1_0,64.2,car,msg_981398,Deceleration,09:13:01,6975.252620903753,9103.801947199723,C5,C5_2,33181,0.6,0.6,0.4527503526093088,0.57055,1.0,1,1,1.0,0,64.2,0.45275035260930885
CNA_NBNA_200,6764.169132,9425.014678,-30706#0_0,88.0,car,msg_558112,Deceleration,09:13:02,6764.113356394611,9424.888540700253,C5,C5_2,33182,0.6,0.6,0.620592383638928,0.604118,1.0,1,1,1.0,0,88.0,0.620592383638928
CNA_NBNA_201,7277.713806,9858.94688,-31622#1_1,0.0,car,msg_437473,Normal,09:13:03,7277.365297559017,9858.63609731953,C5,C5_2,33183,0.3,0.6,0.0,0.33,1.0,1,1,1.0,0,0.0,0.0
CNA_NBNA_202,6777.573688,9545.236428,--32326#1_0,18.0,car,msg_592024,Normal,09:13:04,6778.007489268519,9544.801899446436,C5,C5_2,33184,0.3,0.6,0.1269393511988716,0.355388,1.0,1,1,1.0,0,18.0,0.12693935119887165
NBSKMS_Nightbus_59,6688.856053,9437.037104,-30694#0_0,29.2,bus,msg_390291,Deceleration,09:13:05,6689.065993445534,9437.37222709513,C5,C5_2,33185,0.6,1.0,0.2059238363892806,0.641185,1.0,1,1,1.0,0,29.2,0.20592383638928066
CNA_NBNA_203,8544.368098,2159.61937,--32278#5_0,56.1,car,msg_385217,Normal,09:13:06,8544.755837064147,2159.570103817543,D1,D1_1,33186,0.3,0.6,0.3956276445698166,0.409126,1.0,1,1,1.0,0,56.1,0.39562764456981664
CNA_NBNA_204,8362.128239,1972.810184,-31606#0_0,110.7,car,msg_916006,EmergencyBrake,09:13:07,8361.859025732769,1972.9246794708088,D1,D1_1,33187,0.9,0.6,0.7806770098730607,0.786135,1.0,1,1,1.0,0,110.7,0.7806770098730607
